Date,Open,High,Low,Close,Volume,Adj Close
2006-07-19,3796.33,3872.22,3794.61,3867.70,413972300,3867.70
2006-07-18,3777.21,3802.91,3758.63,3796.62,344663500,3796.62
2006-07-17,3779.80,3801.56,3771.48,3777.45,299367400,3777.45
2006-07-14,3814.27,3814.52,3745.54,3779.80,372200700,3779.80
2006-07-13,3878.73,3878.73,3811.08,3814.23,392768200,3814.23
2006-07-12,3923.84,3930.68,3874.90,3878.82,311165100,3878.82
2006-07-11,3914.45,3927.21,3883.27,3923.97,345874600,3923.97
2006-07-10,3903.53,3933.31,3903.27,3914.60,248263300,3914.60
2006-07-07,3931.17,3931.17,3894.89,3903.36,302438000,3903.36
2006-07-06,3932.31,3951.44,3916.05,3931.35,270356800,3931.35
2006-07-05,3964.81,3964.81,3911.47,3933.06,305032800,3933.06
2006-07-03,3931.45,3965.89,3931.45,3965.29,158669400,3965.29
2006-06-30,3925.31,3942.09,3921.26,3931.59,435480800,3931.59
2006-06-29,3838.02,3925.31,3838.02,3925.31,403248600,3925.31
2006-06-28,3818.98,3846.11,3808.11,3838.31,313783000,3838.31
2006-06-27,3860.64,3871.61,3817.19,3819.23,321320900,3819.23
2006-06-26,3848.10,3861.04,3839.67,3860.17,242169000,3860.17
2006-06-23,3839.22,3878.31,3828.27,3847.91,2659600,3847.91
2006-06-22,3860.27,3860.35,3818.84,3839.21,2955400,3839.21
2006-06-21,3805.24,3873.51,3805.00,3860.54,3613500,3860.54
2006-06-20,3791.14,3829.02,3791.07,3805.18,3301200,3805.18
2006-06-19,3821.35,3833.99,3778.26,3791.15,3770400,3791.15
2006-06-16,3821.74,3832.39,3806.45,3821.30,5101400,3821.30
2006-06-15,3730.34,3829.41,3730.34,3821.87,4239400,3821.87
2006-06-14,3709.53,3732.57,3697.12,3730.25,412250500,3730.25
2006-06-13,3737.43,3762.08,3705.33,3709.43,4679000,3709.43
2006-06-12,3777.81,3794.50,3735.32,3739.18,3229000,3739.18
2006-06-09,3784.43,3814.36,3771.64,3777.79,320736500,3777.79
2006-06-08,3783.02,3790.46,3711.33,3784.38,5234800,3784.38
2006-06-07,3811.24,3844.01,3782.50,3783.57,388395700,3783.57
2006-06-06,3822.94,3837.19,3768.27,3811.53,446058100,3811.53
2006-06-05,3903.50,3903.85,3820.15,3823.74,3036600,3823.74
2006-06-02,3892.26,3909.28,3876.42,3903.55,3202600,3903.55
2006-06-01,3846.70,3892.69,3845.74,3892.22,3533800,3892.22
2006-05-31,3796.36,3846.13,3796.36,3825.75,2305000,3825.75
2006-05-30,3861.75,3862.01,3798.03,3798.27,3112600,3798.27
2006-05-26,3834.10,3862.44,3834.04,3861.98,2762200,3861.98
2006-05-25,3798.57,3836.88,3798.45,3834.38,3421200,3834.38
2006-05-24,3797.58,3826.14,3757.30,3798.95,4663400,3798.95
2006-05-23,3822.04,3862.47,3797.16,3797.31,3700200,3797.31
2006-05-22,3812.83,3842.01,3780.82,3822.05,4045000,3822.05
2006-05-19,3803.69,3835.13,3786.76,3812.93,5525800,3812.93
2006-05-18,3827.68,3846.34,3802.89,3804.31,4057000,3804.31
2006-05-17,3910.17,3910.17,3818.89,3827.82,4655800,3827.82
2006-05-16,3929.51,3939.76,3905.38,3911.71,3639400,3911.71
2006-05-15,3917.64,3932.34,3894.70,3929.60,3575400,3929.60
2006-05-12,3972.88,3973.40,3915.81,3917.73,3722000,3917.73
2006-05-11,4015.68,4015.70,3964.85,3976.95,2979000,3976.95
2006-05-10,4012.44,4023.87,3999.88,4018.04,3311200,4018.04
2006-05-09,3997.56,4014.61,3994.89,4014.61,3096000,4014.61
2006-05-08,4001.91,4011.32,3994.44,3997.86,3653400,3997.86
2006-05-05,3950.30,4006.39,3950.30,4002.62,3929400,4002.62
2006-05-04,3898.73,3955.39,3898.73,3950.02,3958000,3950.02
2006-05-03,3896.53,3904.37,3881.02,3898.49,4412400,3898.49
2006-05-02,3852.09,3897.62,3852.07,3897.57,4090600,3897.57
2006-05-01,3860.45,3879.47,3845.86,3851.78,4182400,3851.78
2006-04-28,3859.67,3873.30,3847.61,3860.35,7931600,3860.35
2006-04-27,3857.98,3882.13,3828.06,3863.48,4299800,3863.48
2006-04-26,3857.91,3875.21,3851.33,3859.35,3316400,3859.35
2006-04-25,3881.78,3888.23,3849.30,3858.21,3730800,3858.21
2006-04-24,3870.72,3887.73,3857.66,3881.74,2932400,3881.74
2006-04-21,3866.48,3891.83,3859.57,3870.82,3949600,3870.82
2006-04-20,3856.01,3892.15,3856.01,3866.39,3995200,3866.39
2006-04-19,3844.57,3869.59,3840.21,3856.05,3528400,3856.05
2006-04-18,3764.86,3847.76,3764.86,3845.10,3814000,3845.10
2006-04-17,3791.13,3794.78,3752.14,3764.74,2944600,3764.74
2006-04-13,3790.13,3799.41,3775.98,3791.18,2683400,3791.18
2006-04-12,3779.51,3791.03,3771.60,3790.10,2569800,3790.10
2006-04-11,3808.46,3820.69,3771.03,3779.53,3176600,3779.53
2006-04-10,3807.89,3825.33,3798.16,3808.46,2492800,3808.46
2006-04-07,3847.09,3863.59,3804.15,3807.91,3098600,3807.91
2006-04-06,3859.15,3859.96,3831.09,3846.99,2881200,3846.99
2006-04-05,3834.47,3863.54,3830.54,3860.19,3023600,3860.19
2006-04-04,3799.72,3839.61,3798.55,3834.57,3014200,3834.57
2006-04-03,3777.09,3825.04,3777.09,3800.09,3319200,3800.09
2006-03-31,3784.09,3797.99,3769.78,3776.51,3739600,3776.51
2006-03-30,3808.42,3818.81,3774.63,3783.99,3303800,3783.99
2006-03-29,3781.75,3815.65,3781.21,3808.32,3288800,3808.32
2006-03-28,3809.09,3816.10,3779.16,3782.45,3203400,3782.45
2006-03-27,3811.64,3819.78,3802.79,3809.09,2669600,3809.09
2006-03-24,3810.54,3820.90,3796.51,3811.61,2855000,3811.61
2006-03-23,3845.43,3845.43,3795.78,3810.49,359166300,3810.49
2006-03-22,3812.88,3837.71,3808.79,3830.96,2815000,3830.96
2006-03-21,3834.98,3849.64,3808.60,3813.04,3866600,3813.04
2006-03-20,3837.18,3852.24,3829.91,3834.77,2924600,3834.77
2006-03-17,3833.97,3843.36,3828.90,3837.29,5419200,3837.29
2006-03-16,3832.91,3850.52,3831.83,3833.84,3527000,3833.84
2006-03-15,3792.55,3836.57,3791.29,3832.73,2522800,3832.73
2006-03-14,3760.44,3794.63,3756.69,3792.80,2987800,3792.80
2006-03-13,3758.07,3775.91,3753.74,3760.44,2964600,3760.44
2006-03-10,3727.41,3766.96,3722.87,3759.44,3122200,3759.44
2006-03-09,3738.31,3751.25,3726.76,3732.47,2184200,3732.47
2006-03-08,3736.25,3742.29,3694.37,3738.68,3414800,3738.68
2006-03-07,3746.55,3746.55,3719.37,3737.08,3344200,3737.08
2006-03-06,3787.18,3787.25,3732.86,3746.75,3435000,3746.75
2006-03-03,3780.34,3814.61,3766.08,3788.14,4074600,3788.14
2006-03-02,3794.28,3794.28,3767.46,3780.54,3217000,3780.54
2006-03-01,3763.79,3796.22,3763.76,3794.43,3195000,3794.43
2006-02-28,3801.68,3802.96,3755.47,3764.60,3855200,3764.60
2006-02-27,3773.72,3810.48,3773.72,3801.81,3148800,3801.81
2006-02-24,3769.87,3781.82,3752.12,3773.57,2941000,3773.57
2006-02-23,3789.65,3792.78,3764.80,3770.41,3168800,3770.41
2006-02-22,3759.75,3795.06,3759.50,3790.23,3820200,3790.23
2006-02-21,3768.79,3779.28,3756.29,3761.60,3127400,3761.60
2006-02-17,3766.28,3774.19,3750.85,3768.76,3771000,3768.76
2006-02-16,3758.75,3766.45,3744.92,3766.45,3432400,3766.45
2006-02-15,3742.76,3759.85,3725.93,3759.21,348940000,3759.21
2006-02-14,3692.34,3749.00,3684.63,3744.09,3677000,3744.09
2006-02-13,3703.99,3707.36,3681.17,3692.78,2826800,3692.78
2006-02-10,3694.37,3713.28,3669.19,3705.82,3549400,3705.82
2006-02-09,3680.71,3716.84,3679.38,3694.51,3655800,3694.51
2006-02-08,3649.97,3681.64,3647.20,3680.58,3807200,3680.58
2006-02-07,3682.08,3685.05,3649.36,3651.63,4085200,3651.63
2006-02-06,3669.81,3686.32,3667.78,3682.37,3031200,3682.37
2006-02-03,3688.51,3690.05,3657.85,3669.86,3979200,3669.86
2006-02-02,3727.49,3727.49,3682.04,3689.46,3797000,3689.46
2006-02-01,3725.85,3733.47,3708.90,3728.56,4040200,3728.56
2006-01-31,3728.11,3740.84,3711.14,3726.48,4224600,3726.48
2006-01-30,3720.83,3735.12,3719.91,3728.03,3763800,3728.03
2006-01-27,3702.64,3728.20,3693.50,3720.73,4557400,3720.73
2006-01-26,3674.80,3704.18,3674.79,3702.01,4721000,3702.01
2006-01-25,3696.78,3711.35,3660.44,3674.60,4743800,3674.60
2006-01-24,3658.67,3702.21,3658.66,3692.73,3501600,3692.73
2006-01-23,3649.56,3663.61,3642.26,3658.44,4173000,3658.44
2006-01-20,3710.37,3711.89,3645.99,3649.35,5191000,3649.35
2006-01-19,3669.81,3713.16,3669.81,3706.43,2841400,3706.43
2006-01-18,3665.08,3681.14,3648.77,3669.76,4257600,3669.76
2006-01-17,3681.73,3681.73,3648.67,3666.06,3058800,3666.06
2006-01-13,3677.21,3689.53,3671.20,3682.09,2482400,3682.09
2006-01-12,3703.97,3703.97,3673.85,3677.23,2964100,3677.23
2006-01-11,3706.96,3711.55,3688.24,3704.02,3096200,3704.02
2006-01-10,3711.29,3712.29,3683.51,3706.94,3061000,3706.94
2006-01-09,3699.95,3713.44,3695.04,3711.52,2920400,3711.52
2006-01-06,3684.52,3704.45,3669.51,3699.93,3376000,3699.93
2006-01-05,3695.49,3696.06,3675.36,3685.58,2932400,3685.58
2006-01-04,3674.48,3700.92,3674.40,3695.49,3255000,3695.49
2006-01-03,3638.19,3678.66,3605.27,3675.02,3625000,3675.02
2005-12-30,3664.30,3664.30,3634.68,3638.06,2195000,3638.06
2005-12-29,3661.95,3685.68,3661.47,3664.45,1909200,3664.45
2005-12-28,3659.89,3670.43,3653.06,3662.04,1892000,3662.04
2005-12-27,3696.58,3713.88,3659.04,3660.58,2152000,3660.58
2005-12-23,3690.44,3703.36,3690.38,3696.50,1551200,3696.50
2005-12-22,3662.52,3691.55,3662.22,3691.41,2745800,3691.41
2005-12-21,3640.11,3687.28,3640.11,3662.86,3083000,3662.86
2005-12-20,3644.62,3652.39,3632.80,3640.10,2970600,3640.10
2005-12-19,3670.90,3677.28,3642.01,3644.43,3742200,3644.43
2005-12-16,3672.94,3693.51,3670.74,3670.91,4771600,3670.91
2005-12-15,3662.15,3677.73,3655.53,3672.94,3452200,3672.94
2005-12-14,3637.55,3667.76,3637.46,3662.63,3802600,3662.63
2005-12-13,3620.00,3648.69,3607.38,3637.92,3711800,3637.92
2005-12-12,3629.00,3642.42,3604.92,3620.58,2936000,3620.58
2005-12-09,3613.37,3637.84,3609.06,3629.37,2777200,3629.37
2005-12-08,3619.02,3644.07,3601.24,3613.89,3060000,3613.89
2005-12-07,3637.50,3645.34,3607.68,3619.65,2878800,3619.65
2005-12-06,3622.32,3661.71,3622.32,3637.75,3138000,3637.75
2005-12-05,3641.85,3642.46,3609.05,3622.95,2820800,3622.95
2005-12-02,3653.01,3653.01,3634.27,3641.74,2532400,3641.74
2005-12-01,3618.05,3659.45,3618.05,3653.10,2970800,3653.10
2005-11-30,3641.36,3651.40,3616.92,3618.02,3074600,3618.02
2005-11-29,3636.43,3667.17,3636.39,3642.01,2942600,3642.01
2005-11-28,3663.67,3666.88,3634.27,3636.96,3000800,3636.96
2005-11-25,3655.83,3669.75,3655.56,3663.50,1337600,3663.50
2005-11-23,3642.43,3667.16,3637.68,3655.98,2711600,3655.98
2005-11-22,3626.63,3645.57,3615.53,3643.67,3506600,3643.67
2005-11-21,3612.23,3631.56,3610.31,3627.46,2875800,3627.46
2005-11-18,3590.45,3616.89,3586.78,3612.25,4110200,3612.25
2005-11-17,3549.33,3591.51,3548.22,3590.78,3281800,3590.78
2005-11-16,3545.08,3560.70,3539.27,3548.98,3265400,3548.98
2005-11-15,3558.88,3570.04,3539.34,3545.61,3103200,3545.61
2005-11-14,3563.51,3567.64,3552.03,3558.90,2557800,3558.90
2005-11-11,3555.17,3565.76,3549.77,3564.20,2392200,3564.20
2005-11-10,3536.76,3558.89,3517.26,3554.99,3474600,3554.99
